the_geom,BoroCode,BoroName,BoroCD,CounDist,AssemDist,StSenDist,CongDist,SiteID,BenchID,Category,BenchType,Installati,Address,GeocodeAdd,Street,CrossStree,Borough,ComDist,BusRoute,BID,Latitude,Longitude,FEMAFldz,FEMAFldT,HrcEvac
POINT (-73.95032656206519 40.826567719130175),1,Manhattan,109,7,71,31,13,3556,0,Bus Route,backless,02/14/2017,3542 Broadway,592 W 145th Street,W 145th Street,W 145th Street & W 146th Street,Manhattan,112,BX19,Not Applicable,40.826576,-73.950328,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9215855696869 40.860835711632895),1,Manhattan,112,10,72,31,13,2331,80,General,backless 2,03/25/2017,3754 10th Avenue,3754 10th Avenue,10th Avenue,201st & 202nd Street,Manhattan,112,M100,Not Applicable,40.860844,-73.921587,AE,,2
POINT (-73.91915202583036 40.86829148296409),1,Manhattan,112,10,72,31,13,2274,518,General,backless,04/30/2018,4986 Broadway,4986 Broadway,Broadway,W 211th & W 212th Street,Manhattan,112,M100,Not Applicable,40.868291483,-73.9191520258,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.9557485633816 40.77452772983164),1,Manhattan,108,5,76,28,12,3688,242,Senior Safety,backed,08/03/2017,245 E. 80th Street,245 E. 80th Street,E. 80th Street,2nd Avenue & 3rd Avenue,Manhattan,108,Not Applicable,Not Applicable,40.774536,-73.95575,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.94554756400889 40.833119717705664),1,Manhattan,112,7,71,31,13,3059,1885,General,backed,02/05/2015,3740 Broadway,3740 Broadway,Broadway,West 155th Street & West 156th Street,Manhattan,112,M4,Not Applicable,40.833128,-73.945549,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.93943156700753 40.80737472234206),1,Manhattan,111,9,68,30,13,2776,1494,Municipal Facilities,backed,12/08/2014,2005 Madison Avenue,91 East 127th Street,East 127th Street,East 127th Street & East 128th Street,Manhattan,111,Not Applicable,Not Applicable,40.807383,-73.939433,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.93627756589059 40.845842715249354),1,Manhattan,112,10,72,31,13,3153,1593,General,backed,09/12/2015,1313 St Nicholas Avenue,1313 St Nicholas Avenue,St Nicholas Avenue,W 175 Street & W 176 Street,Manhattan,112,Not Applicable,Not Applicable,40.845851,-73.936279,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.97944655572502 40.78955872721958),1,Manhattan,107,6,67,31,10,2128,975,Senior Center,backed,03/24/2014,333 West 86th Street,333 West 86th Street,West 86th Street,Riverside Drive and West End Avenue,Manhattan,107,Not Applicable,Not Applicable,40.789567,-73.979448,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.94169756698395 40.7977467251452),1,Manhattan,111,8,68,30,13,3686,0,General,backed,02/14/2017,158 E 115th Street,158 E 115th Street,E 115th Street,Lexington Avenue & 3rd Avenue,Manhattan,111,Not Applicable,Not Applicable,40.797755,-73.941699,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.9768535562723 40.780813728828264),1,Manhattan,107,6,67,29,10,1831,445,General,backed,03/25/2013,100 West 77th Street,100 West 77th Street,Columbus Avenue,76th Street & 77th Street,Manhattan,107,Not Applicable,Columbus Avenue,40.780822,-73.976855,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9340035695616 40.79539372448657),1,Manhattan,111,8,68,29,13,3355,104,Municipal Facilities,backed,09/15/2016,440 E 116th Street,440 E 116th Street,E 116th Street,1st Avenue & Pleasant Avenue,Manhattan,111,Not Applicable,Not Applicable,40.795402,-73.934005,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,3
POINT (-73.94832956234207 40.82934171855125),1,Manhattan,109,7,71,30,13,3004,1972,Municipal Facilities,backless,01/23/2015,3635 Broadway,3635 Broadway,Broadway,West 149th Street & West 150th Street,Manhattan,109,M5,Not Applicable,40.82935,-73.948331,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.95822916455306 40.76476221018549),1,Manhattan,108,5,76,28,12,3033,1219,Municipal Facilities,backless,12/15/2014,1245 1st Avenue,1245 1st Avenue,67th Street,1st Avenue and 2nd Avenue,Manhattan,108,M66,Not Applicable,40.7647622102,-73.9582291646,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.95303956211394 40.817541721275276),1,Manhattan,109,9,70,31,13,2789,1475,Municipal Facilities,backed,12/05/2014,499 West 133rd Street,499 West 133rd Street,West 133rd Street,Convent Avenue & Amsterdam Avenue,Manhattan,109,Not Applicable,Not Applicable,40.81755,-73.953041,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.99729155247505 40.74477473724793),1,Manhattan,104,3,75,27,12,1113,1801,Senior Center,backless,12/19/2012,260 West 23rd Street,260 W 23rd Street,West 23rd Street,8th Avenue & 7th Avenue,Manhattan,104,M23,Not Applicable,40.744783,-73.997293,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.93840556480296 40.84629071535887),1,Manhattan,112,10,72,31,13,3337,9012,Plaza,backless,12/01/2015,4140 Broadway,4140 Broadway,W. 175th Street,W. 175th Street & W. 176th Street,Manhattan,112,Not Applicable,Not Applicable,40.846299,-73.938407,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9661715611344 40.761380732492306),1,Manhattan,108,4,73,28,12,2926,1453,General,backed,12/10/2014,205 East 59th Street,999 3rd Ave,3rd Avenue,E. 59th Street & E. 60th Street,Manhattan,108,Not Applicable,East Midtown Partnership,40.761389,-73.966173,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-74.0135495496801 40.70807674453967),1,Manhattan,101,1,65,26,10,1019,164,BID,backed,07/11/2012,94 Greenwich Street,94 Greenwich Street,Greenwich Street,Rector Streets and Washington Streets,Manhattan,101,Not Applicable,Alliance for Downtown New York,40.708085,-74.013551,X,AREA OF MINIMAL FLOOD HAZARD,1
POINT (-73.9864745570227 40.71586074199739),1,Manhattan,103,1,65,26,12,810,249,General,backed,09/28/2012,411 Grand Street,411 Grand Street,Clinton Street,Grand Street & Clinton Street,Manhattan,103,Not Applicable,Not Applicable,40.715869,-73.986476,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.97957455889063 40.737306738002594),1,Manhattan,106,2,74,27,12,2196,700,General,backless,10/07/2013,352 E 23rd Street,352 E 23rd Street,E 23rd Street,1st Avenue and 2nd Avenue,Manhattan,106,M09,Not Applicable,40.737315,-73.979576,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.9890045529702 40.772624731680196),1,Manhattan,107,6,67,27,10,4206,539,General,backless 2,04/11/2019,250 West 61st Street,40 West End Avenue,West End Avenue,West 61st Street & West 62nd Street,Manhattan,107,M57,Not Applicable,40.772633,-73.989006,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-74.00561555064876 40.726606740825034),1,Manhattan,102,3,66,27,10,979,2058,BID,backed,07/03/2012,160 Varick Street,160 Varick Street,Varick Street,Charlton and Vandam Streets,Manhattan,102,Not Applicable,Hudson Square Connection,40.726615,-74.005617,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.94183246562226 40.822932397526635),1,Manhattan,110,9,71,30,13,1658,2450,Senior Center,backless,02/04/2017,2730 Frederick Douglass Boulevard,2730 Frederick Douglass Boulevard,W 145th Street,W 145th Street & W 146th Street,Manhattan,110,BX19,Not Applicable,40.8229323975,-73.9418324656,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.95581056441588 40.7680357310893),1,Manhattan,108,5,76,28,12,1471,603,General,backed,05/21/2013,1350 1st Avenue,1350 1st Avenue,1st Avenue,E 72nd & E73rd Street,Manhattan,108,Not Applicable,Not Applicable,40.768044,-73.955812,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9913405545518 40.744881737128715),1,Manhattan,105,3,75,28,12,3335,0,Municipal Facilities,,,776 6th Avenue,776 6th Avenue,6th Avenue,W 26th Street & W 27th Street,Manhattan,105,Not Applicable,Not Applicable,40.74489,-73.991342,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.94195556399144 40.83803171722275),1,Manhattan,112,7,71,31,13,3634,47,Bus Route,backless 2,05/06/2017,3906 Broadway,3906 Broadway,Broadway,W. 164th Street & W. 163rd Street,Manhattan,112,M4,Not Applicable,40.83804,-73.941957,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.97491555688913 40.78783172768615),1,Manhattan,107,6,67,31,10,3936,349,Senior Safety,backed 2,02/05/2018,540 Amsterdam Avenue,540 Amsterdam Avenue,Amsterdam Avenue,86th Street & 87th Street,Manhattan,107,Not Applicable,Not Applicable,40.78784,-73.974917,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.97459255980438 40.74228473708302),1,Manhattan,106,4,74,27,12,3201,1897,AAR,backed,10/28/2015,550 1st Avenue,550 1st Avenue,1st Avenue,E. 34th Street and E. 30th Street,Manhattan,106,Not Applicable,Not Applicable,40.742293,-73.974594,X,AREA OF MINIMAL FLOOD HAZARD,1
POINT (-73.95179356271659 40.81171172240318),1,Manhattan,110,9,70,30,13,2151,1027,General,backed,10/10/2013,330 St. Nicholas Avenue,330 St. Nicholas Avenue,St. Nicholas Avenue,W 126th Street & W 127th Street,Manhattan,110,Not Applicable,Not Applicable,40.81172,-73.951795,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.96870455892274 40.794255726145096),1,Manhattan,107,7,69,30,10,825,466,General,backed,02/06/2013,163 West 97th Street,163 West 97th Street,West 97th Street,Amsterdam Avenue & Columbus Avenue,Manhattan,107,Not Applicable,Not Applicable,40.794264,-73.968706,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9488025628923 40.82571871920883),1,Manhattan,109,7,71,31,13,3,2019,Bus Route,backless,05/17/2012,540 West 145th Street,540 West 145th Street,West 145th Street,Broadway and Amsterdam Avenue,Manhattan,109,BX19,Not Applicable,40.825727,-73.948804,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.98204055762037 40.73185373859279),1,Manhattan,106,4,74,27,12,3053,1831,General,backed,11/28/2014,250 1st Avenue,250 1st Avenue,1st Avenue,East 14th Street & East 15th Street,Manhattan,106,M15,Not Applicable,40.731862,-73.982042,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.9437405671401 40.787010727064875),1,Manhattan,111,8,68,29,13,3354,244,Municipal Facilities,backed,08/03/2017,345 E 101st Street,345 E 101st Street,1st Avenue,1st Avenue & 2nd Avenue,Manhattan,111,Not Applicable,Not Applicable,40.787019,-73.943742,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,3
POINT (-73.97080055813456 40.791700726824104),1,Manhattan,107,6,69,30,10,1972,500,General,backed,07/23/2013,154 West 93rd Street,154 West 93rd Street,West 93rd Street,Amsterdam Avenue & Columbus Avenue,Manhattan,107,Not Applicable,Not Applicable,40.791709,-73.970802,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.93840556480296 40.84629071535887),1,Manhattan,112,10,72,31,13,3337,9011,Plaza,backless,12/01/2015,4140 Broadway,4140 Broadway,W. 175th Street,W. 175th Street & W. 176th Street,Manhattan,112,Not Applicable,Not Applicable,40.846299,-73.938407,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.99637826607854 40.7157621892893),1,Manhattan,103,1,65,26,7,3805,402,Senior Safety,backed,12/28/2017,50 Bowery,50 Bowery,Bowery,Canal Street & Slip Lane,Manhattan,103,Not Applicable,Not Applicable,40.7157621893,-73.9963782661,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9913375566573 40.71326474292799),1,Manhattan,103,1,65,26,7,1109,721,Senior Center,backless,04/29/2013,122 Henry Street,122 Henry Street,Pike,Madison Street & Pike,Manhattan,103,M15,Not Applicable,40.713273,-73.991339,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.94072156454422 40.83975971675525),1,Manhattan,112,10,72,31,13,3002,1525,Municipal Facilities,backed,01/23/2015,3959 Broadway,3959 Broadway,Broadway,West 166th Street & West 167th Street,Manhattan,112,M5,Not Applicable,40.839768,-73.940723,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.95705456412276 40.770605730676884),1,Manhattan,108,4,76,28,12,1096,1718,Senior Center,backless,05/08/2013,1437 2nd Avenue,1437 2nd Avenue,2nd Avenue,74th Street and 75th Street,Manhattan,108,Not Applicable,Not Applicable,40.770614,-73.957056,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.94517956658079 40.793754725492335),1,Manhattan,111,8,68,30,13,1241,222,General,backed,10/05/2012,1738 - 1740 Lexington Avenue,1744 Lexington Avenue,Lexington Avenue,East 108th and 109th Streets,Manhattan,111,Not Applicable,Not Applicable,40.793763,-73.945181,AE,,4
POINT (-73.93698756842427 40.80207072393757),1,Manhattan,111,8,68,30,13,1250,53,General,backless,10/05/2012,2253 Third Avenue,,3rd Avenue,East 122nd and 123rd Streets,Manhattan,111,BX06,Not Applicable,40.802079,-73.936989,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.96522755904181 40.806163723557255),1,Manhattan,109,7,69,30,10,2551,1594,Municipal Facilities,backed,06/01/2015,2900 Broadway,2900 Broadway,Broadway,West 113th Street & West 114th Street,Manhattan,109,Not Applicable,Not Applicable,40.806172,-73.965229,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9715365582727 40.79245572652386),1,Manhattan,107,6,69,30,10,1299,440,General,backed,03/07/2013,690 Amsterdam Avenue,690 Amsterdam Avenue,Amsterdam Avenue,West 93rd and 94th Streets,Manhattan,107,Not Applicable,Not Applicable,40.792464,-73.971538,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.93437556552767 40.85061771455932),1,Manhattan,112,10,72,31,13,2761,1476,Municipal Facilities,backed,12/04/2014,185 Wadsworth Avenue,185 Wadsworth Avenue,Wadsworth Avenue,W. 182nd Street and W. 183rd Street,Manhattan,112,Not Applicable,Not Applicable,40.850626,-73.934377,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.93624056530139 40.84697071471519),1,Manhattan,112,10,72,31,13,3643,223,Senior Safety,backed,08/01/2017,618 W. 177th Street,618 W. 177th Street,Wadsworth Avenue,Wadsworth Avenue & St. Nicholas Avenue,Manhattan,112,Not Applicable,Not Applicable,40.846979,-73.936242,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.93492756614147 40.851715714080115),1,Manhattan,112,10,72,31,13,2985,1635,Municipal Facilities,backless,01/15/2015,4306 Broadway,4306 Broadway,Broadway,W 183rd Street & 184th Street,Manhattan,112,M100,Not Applicable,40.851724,-73.934929,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.97969255655005 40.776902730395264),1,Manhattan,107,6,67,27,10,899,248,General,backed,10/01/2012,111 West 71st Street,111 West 71st Street,West 71st Street,Columbus Avenue & Broadway,Manhattan,107,Not Applicable,Not Applicable,40.776911,-73.979694,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9805725595212 40.7164777418693),1,Manhattan,103,2,65,26,7,4095,649,General,backed,12/20/2018,43 Columbia Street,43 Columbia Street,Columbia Street,Rivington Street & Delancey Street,Manhattan,103,Not Applicable,Not Applicable,40.716486,-73.980574,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.98936355549473 40.741856737579134),1,Manhattan,105,3,75,28,12,2211,0,BID,backed,12/04/2013,200 5th Avenue,200 5th Avenue,23rd Street,5th Avenue and 6th Avenue,Manhattan,105,Not Applicable,Flatiron/23rd Street Partnership,40.741865,-73.989365,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.98241055497024 40.77894572990687),1,Manhattan,107,6,67,29,10,2279,1168,General,backed,12/03/2013,201 W 72nd Street,201 W 72nd Street,W 72nd Street,Broadway & West End Avenue,Manhattan,107,Not Applicable,Not Applicable,40.778954,-73.982412,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.99425155481423 40.719821742249756),1,Manhattan,102,1,65,26,7,3799,356,Senior Safety,backless 2,08/02/2017,162 Bowery,162 Bowery,Bowery,Kenmare Street & Broome Street,Manhattan,102,M103,Not Applicable,40.71983,-73.994253,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.93272457008557 40.79561772467892),1,Manhattan,111,8,68,29,13,1232,242,General,backed,10/11/2012,318 Pleasant Avenue,318 Pleasant Avenue,Pleasant Avenue,East 116th and 117th Streets,Manhattan,111,Not Applicable,Not Applicable,40.795626,-73.932726,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,3
POINT (-73.93379456656099 40.849205714676884),1,Manhattan,112,10,72,31,13,3388,1771,General,backed,06/16/2016,1420 St Nicholas Avenue,566 W 181st Street,W 181st Street,St Nicholas Avenue & Audubon Avenue,Manhattan,112,Not Applicable,Washington Heights,40.849214,-73.933796,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-74.01147354992288 40.714441743417474),1,Manhattan,101,1,66,26,10,1940,521,BID,backed 2,07/31/2018,255 Greenwich Street,255 Greenwich Street,Murray Street,Greenwhich Street & West Broadway,Manhattan,101,Not Applicable,Alliance for Downtown New York,40.71445,-74.011475,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,2
POINT (-73.99315755381265 40.73347173877925),1,Manhattan,102,2,66,28,12,3079,1489,General,backed,09/12/2015,83 University Place,83 University Place,University Place,East 11th Street & East 12th Street,Manhattan,102,Not Applicable,Village Alliance,40.73348,-73.993159,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.93701056696806 40.819381720692334),1,Manhattan,110,9,71,30,13,3370,2067,Municipal Facilities,backed,06/03/2016,669 Lenox Avenue,669 Lenox Avenue,Lenox Avenue,W 143rd Street & W 144th Street,Manhattan,110,Not Applicable,Not Applicable,40.81939,-73.937012,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.97075255733512 40.794217726215614),1,Manhattan,107,7,69,31,10,806,856,General,backless,10/12/2012,209 West 96th Street,209 West 96th Street,West 96th Street,Broadway and Amsterdam Avenue,Manhattan,107,M96,Not Applicable,40.794226,-73.970754,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.95380686828545 40.806540854395266),1,Manhattan,110,9,70,30,13,2251,1148,Community Health Centers,backless,11/08/2013,2212 Frederick Douglass Boulevard,2212 Frederick Douglass Boulevard,Federick Douglass Boulevard,W 119th Street and W 120th Street,Manhattan,110,M10,Not Applicable,40.8065408544,-73.9538068683,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-74.01379854891714 40.70750574494161),1,Manhattan,101,1,65,26,10,1018,171,BID,backed,07/10/2012,80 Greenwich Street,80 Greenwich Street,Greenwich Street,Rector and Edgar Streets,Manhattan,101,Not Applicable,Alliance for Downtown New York,40.707514,-74.0138,X,AREA OF MINIMAL FLOOD HAZARD,1
POINT (-74.00729355027502 40.72753174041602),1,Manhattan,102,3,66,27,10,984,122,BID,backed,07/03/2012,345 Hudson Street,345 Hudson Street,Hudson Street,Charlton and King Streets,Manhattan,102,Not Applicable,Hudson Square Connection,40.72754,-74.007295,X,AREA OF MINIMAL FLOOD HAZARD,2
POINT (-73.98953355518024 40.74008073787326),1,Manhattan,105,2,75,28,12,2175,802,BID,backless,07/24/2013,925 Broadway,925 Broadway,Broadway,E21st & E22nd Street,Manhattan,105,Not Applicable,Flatiron/23rd Street Partnership,40.740089,-73.989535,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-74.00564995418299 40.72654626456495),1,Manhattan,102,3,66,27,10,2014,1949,BID,backed,07/08/2013,157 Varick Street,157 Varick Street,Varick Street,Charlton Street & Vandam Street,Manhattan,102,Not Applicable,Hudson Square Connection,40.7265462646,-74.0056499542,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.94203656511945 40.83115571800536),1,Manhattan,109,7,71,30,13,4121,611,Bus Route,backless,08/01/2018,458 West 155th Street,458 West 155th Street,West 155th Street,Amsterdam Avenue & Saint Nicholas Avenue,Manhattan,109,BX6,Not Applicable,40.831164,-73.942038,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.97750755680282 40.77914472924811),1,Manhattan,107,6,67,29,10,1819,485,BID,backed,03/18/2013,313 Columbus Avenue,313 Columbus Avenue,Columbus Avenue,W74 & W75th Street,Manhattan,107,Not Applicable,Columbus Avenue,40.779153,-73.977509,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.93840556480296 40.84629071535887),1,Manhattan,112,10,72,31,13,3337,9007,Plaza,backed,12/01/2015,4140 Broadway,4140 Broadway,W. 175th Street,W. 175th Street & W. 176th Street,Manhattan,112,Not Applicable,Not Applicable,40.846299,-73.938407,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.94086156747119 40.79966472441766),1,Manhattan,111,8,68,30,13,1227,237,General,backed,10/10/2012,1890 Lexington Avenue,1890 Lexington Avenue,Lexington Avenue,East 117th and 118th Streets,Manhattan,111,Not Applicable,Not Applicable,40.799673,-73.940863,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.95627956286083 40.77979172876318),1,Manhattan,108,4,73,28,12,4201,162,Bus Route,backed 2,11/21/2018,123 East 86th Street,123 East 86th Street,East 86th Street,Park Avenue & Lexington Avenue,Manhattan,108,M86,Not Applicable,40.7798,-73.956281,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.93518333769438 40.849920342263424),1,Manhattan,112,10,72,31,13,2987,1488,Municipal Facilities,backless,01/20/2015,648 West 181st Street,648 West 181st Street,West 181st Street,Broadway and Wadsworth Avenue,Manhattan,112,BX35,Not Applicable,40.8499203423,-73.9351833377,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.96586955918022 40.80050672469451),1,Manhattan,107,7,69,31,10,771,0,General,backless,10/12/2012,201 West 106th Street,201 West 106th Street,West 106th Street,Broadway and Amsterdam Avenue,Manhattan,107,M116,Not Applicable,40.800515,-73.965871,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.97384955656324 40.78925272777778),1,Manhattan,107,6,69,29,10,2119,604,Community Health Centers,backed,08/16/2013,589 Amsterdam Avenue,589 Amsterdam Avenue,Amsterdam Avenue,W 88th Street and W 89th Street,Manhattan,107,Not Applicable,Not Applicable,40.789261,-73.973851,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.94636456543194 40.79316572548861),1,Manhattan,111,8,68,29,13,1242,240,General,backed,10/09/2012,127 East 107th Street,127 East 107th Street,East 107th Street,East 107th and 108th Streets,Manhattan,111,Not Applicable,Not Applicable,40.793174,-73.946366,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,3
POINT (-73.95569356408564 40.764190731436166),1,Manhattan,108,5,76,28,12,3156,2257,AAR,backed,04/13/2016,1275 York Ave,1275 York Ave,York Ave,E 67th Street & E 66th Street,Manhattan,108,Not Applicable,Not Applicable,40.764199,-73.955695,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9868885539968 40.77500173062088),1,Manhattan,107,6,67,31,10,2336,1026,Senior Center,backed,01/15/2014,250 W65th Street,250 W65th Street,W 65th Street,West End Avenue & Amsterdam Avenue,Manhattan,107,M66,Not Applicable,40.77501,-73.98689,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9398705662359 40.80966372218081),1,Manhattan,111,9,70,30,13,1660,496,Senior Center,backed,03/14/2013,2121 Fifth Avenue,2121 5th Avenue,5th Avenue,East 130th Street & East 131st Street,Manhattan,111,Not Applicable,Not Applicable,40.809672,-73.939872,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-74.01144854908726 40.71696374281572),1,Manhattan,101,1,66,26,10,3064,0,Municipal Facilities,backless,02/04/2015,Washington Market Park,181 Chambers Street,Chambers Street,Greenwich Street & West Street,Manhattan,101,M20,Not Applicable,40.716972,-74.01145,X,AREA OF MINIMAL FLOOD HAZARD,1
POINT (-73.96558355937454 40.79549272587298),1,Manhattan,107,7,69,30,13,1278,244,General,backed,10/15/2012,819 Columbus Avenue,819 Columbus Avenue,Columbus Avenue,West 100th and 104th Streets,Manhattan,107,Not Applicable,Not Applicable,40.795501,-73.965585,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.94743756539889 40.79644872534677),1,Manhattan,111,9,68,30,13,1240,214,General,backed,10/05/2012,1660 Madison Avenue,1660 Madison Avenue,Madison Avenue,East 110th and 111th Streets,Manhattan,111,Not Applicable,Not Applicable,40.796457,-73.947439,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.9827295570742 40.74805373557445),1,Manhattan,106,2,75,28,12,431,493,Bus Route,backless,04/09/2013,191 Madison Avenue,191 Madison Ave,Madison Avenue,E34th Street & E35th Street,Manhattan,106,M04,Not Applicable,40.748062,-73.982731,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-74.00748655149106 40.70492374476891),1,Manhattan,101,1,65,26,10,2033,2349,General,backed,08/08/2013,95 Wall Street,95 Water Street,Water Street,Wall Street and Gouveneur Street,Manhattan,101,Not Applicable,Alliance for Downtown New York,40.704932,-74.007488,AE,,1
POINT (-74.01147354992288 40.714441743417474),1,Manhattan,101,1,66,26,10,1940,489,BID,backed 2,07/31/2018,255 Greenwich Street,255 Greenwich Street,Murray Street,Greenwhich Street & West Broadway,Manhattan,101,Not Applicable,Alliance for Downtown New York,40.71445,-74.011475,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,2
POINT (-73.92955156631336 40.86231771200832),1,Manhattan,112,10,72,31,13,2983,1798,Municipal Facilities,backless,01/15/2015,4650 Broadway,4650 Broadway,Broadway,Dongan Place & Sherman Avenue,Manhattan,112,M100,Not Applicable,40.862326,-73.929553,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-74.0061595518378 40.70942174385658),1,Manhattan,101,1,65,26,10,1015,94,BID,backed,07/09/2012,95 Fulton Street,,Fulton Street,Gold and William Streets,Manhattan,101,Not Applicable,Alliance for Downtown New York,40.70943,-74.006161,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.9496735653214 40.781990728075954),1,Manhattan,108,5,73,29,12,3849,173,General,backed 2,07/05/2017,245 E 92nd Street,1779 2nd Avenue,2nd Avenue,2nd Avenue & 3rd Avenue,Manhattan,108,Not Applicable,Not Applicable,40.781999,-73.949675,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.98141555592163 40.773823730831516),1,Manhattan,107,6,67,27,10,3660,2310,Senior Safety,backless,06/21/2017,144 Columbus Avenue,144 Columbus Avenue,Columbus Avenue,W 66th Street & W 67th Street,Manhattan,107,M72,Lincoln Square,40.773832,-73.981417,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9405835670922 40.80004672458422),1,Manhattan,111,9,68,30,13,4103,855,General,backless 2,03/20/2019,1900 Lexington Avenue,1900 Lexington Avenue,Lexington Avenue,East 118th Street & East 119th Street,Manhattan,111,M101,Not Applicable,40.800055,-73.940585,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-74.0080045499243 40.72739174060734),1,Manhattan,102,3,66,27,10,983,255,BID,backed,10/24/2012,103 Charlton Street,103 Charlton Street,Charlton Street,Broome and Grand Streets,Manhattan,102,Not Applicable,Hudson Square Connection,40.7274,-74.008006,X,AREA OF MINIMAL FLOOD HAZARD,2
POINT (-73.94871956579586 40.77777972880497),1,Manhattan,108,5,76,28,12,3691,245,Senior Safety,backed,08/03/2017,1681 1st Avenue,1681 1st Avenue,1st Avenue,E. 87th Street & E. 88th Street,Manhattan,108,Not Applicable,Not Applicable,40.777788,-73.948721,X,AREA OF MINIMAL FLOOD HAZARD,
