the_geom,BoroCode,BoroName,BoroCD,CounDist,AssemDist,StSenDist,CongDist,SiteID,BenchID,Category,BenchType,Installati,Address,GeocodeAdd,Street,CrossStree,Borough,ComDist,BusRoute,BID,Latitude,Longitude,FEMAFldz,FEMAFldT,HrcEvac
POINT (-73.95619465455671 40.652698265501144),3,Brooklyn,314,40,43,21,9,3893,141,Senior Safety,backed,06/29/2017,2233 Caton Avenue,2233 Caton Avenue,Caton Avenue,Caton Avenue & Bedford Avenue,Brooklyn,314,Not Applicable,Not Applicable,40.6526982655,-73.9561946546,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.91517858332062 40.660448750328506),3,Brooklyn,316,42,55,19,9,2578,1195,Municipal Facilities,backless,07/07/2014,829 Saratoga Avenue,829 Saratoga Avenue,Saratoga Avenue,Riverdale Avenue & Livonia Avenue,Brooklyn,316,B7,Not Applicable,40.660457,-73.91518,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.98501056399564 40.61731776118992),3,Brooklyn,311,47,49,22,10,2489,971,General,backed,06/03/2014,6317 20th Avenue,6317 20th Avenue,20th Avenue,63rd Street & 64th Street,Brooklyn,311,Not Applicable,Not Applicable,40.617326,-73.985012,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.97994656632223 40.60515476406925),3,Brooklyn,311,47,47,17,10,2614,1400,General,backed,07/15/2014,285 Kings Highway,285 Kings Highway,Kings Highway,West 6th Street and West 7th Street,Brooklyn,311,Not Applicable,Not Applicable,40.605163,-73.979948,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.9859715590229 40.68926074762814),3,Brooklyn,302,33,52,25,8,1891,0,Other,backed,05/01/2013,45 Hoyt Street,45 Hoyt Street,Schermerhorn Street,Schermerhorn Street & Livingston Street,Brooklyn,302,Not Applicable,Court-Livingston-Schermerhorn,40.689269,-73.985973,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.92815458134716 40.62588975788297),3,Brooklyn,318,45,41,21,8,3537,207,Bus Route,backed,07/27/2016,4915 Flatlands Avenue,4915 Flatlands Avenue,Utica Avenue,Flatlands Avenue,Brooklyn,318,B46,Not Applicable,40.625898,-73.928156,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.9590936131341 40.70914833683308),3,Brooklyn,301,34,50,18,7,4255,624,Bus Route,backed 2,05/30/2019,225 Havemeyer Street,225 Havemeyer Street,Havemeyter Street,Broadway and S 5th Street,Brooklyn,301,B46,Not Applicable,40.7091483368,-73.9590936131,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.96198357937693 40.68244547871284),3,Brooklyn,302,35,57,25,8,775,168,General,backed,07/26/2012,972 Fulton Street,972 Fulton Street,Fulton Street,Grand Avenue and Cambridge Place,Brooklyn,302,Not Applicable,Not Applicable,40.6824454787,-73.9619835794,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.93597257496123 40.70075574337795),3,Brooklyn,304,34,53,18,7,1035,199,Senior Center,backed,09/14/2012,10 Forrest Street,10 Forrest Street,Forrest Street,Noll Street and Bushwick Avenue,Brooklyn,304,Not Applicable,Not Applicable,40.700764,-73.935974,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.94836357688199 40.5996987637032),3,Brooklyn,315,48,41,19,9,3921,328,Senior Safety,backed 2,01/24/2018,2302 Avenue U,2113 E 23rd Street,E 23rd Street,E 23rd Street & E 24th Street,Brooklyn,315,Not Applicable,Not Applicable,40.599707,-73.948365,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.99147055697877 40.694006747206366),3,Brooklyn,302,33,52,26,7,1125,471,BID,backed,02/11/2013,195 Montague Street,195 Montague Street,Montague Street,Clinton Street and Cadman Plaza West,Brooklyn,302,Not Applicable,Montague Street,40.694015,-73.991472,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.96101756966291 40.655217753716066),3,Brooklyn,309,40,43,21,9,2411,1610,General,backed,04/04/2014,203 Parkside Avenue,203 Parkside Avenue,Parkside Avenue,Ocean Avenue & Parkside Court,Brooklyn,309,Not Applicable,Not Applicable,40.655226,-73.961019,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.96868456826078 40.62925975910825),3,Brooklyn,314,40,44,17,9,2384,1705,Senior Center,backed,02/18/2015,817 Avenue H,817 Avenue H,Avenue H,E 8th & 9th Street,Brooklyn,314,Not Applicable,Not Applicable,40.629268,-73.968686,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9206875825605 40.652558752166826),3,Brooklyn,317,45,58,21,9,3489,2204,Bus Route,backless,02/13/2017,6001 Church Avenue,6001 Church Avenue,Ralph Avenue & Remsen Avenue,Ralph Avenue,Brooklyn,317,B47,Not Applicable,40.652567,-73.920689,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.94261357446494 40.665002751074596),3,Brooklyn,309,35,43,20,9,2444,1240,General,backed,05/22/2014,398 Kingston Avenue,398 Kingston Avenue,Montgomery Street,Kingston Avenue & Brooklyn Avenue,Brooklyn,309,Not Applicable,Not Applicable,40.665011,-73.942615,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.94156857946076 40.59880876339679),3,Brooklyn,315,46,41,19,9,3263,2344,Municipal Facilities,backed,05/23/2016,3495 Nostrand Avenue,3495 Nostrand Avenue,Nostrand Avenue,Avenue V & Avenue U,Brooklyn,315,B36,Not Applicable,40.598817,-73.94157,X,AREA OF MINIMAL FLOOD HAZARD,3
POINT (-74.00231655472199 40.67601575073184),3,Brooklyn,306,38,51,25,7,2385,126,Senior Center,backed,02/19/2015,110 W. 9th Street,110 W. 9th Street,W 9th Street,Gowanus Expressway & Henry Street,Brooklyn,306,Not Applicable,Not Applicable,40.676024,-74.002318,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,1
POINT (-73.92238258287902 40.633206756395914),3,Brooklyn,318,46,59,21,8,204,494,Bus Route,backless,04/04/2013,5608 Avenue H,5608 Avenue H,Avenue H,E 56th Street & E 57th Street,Brooklyn,318,B6,Not Applicable,40.633215,-73.922384,X,AREA OF MINIMAL FLOOD HAZARD,3
POINT (-73.9518495698551 40.69432174527352),3,Brooklyn,303,36,56,25,8,1696,746,Senior Center,backed,07/10/2013,1 Vernon Avenue,1 Vernon Avenue,Nostrand Avenue,Nostrand Avenue & Myrtle Avenue,Brooklyn,303,Not Applicable,Not Applicable,40.69433,-73.951851,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.92097558238271 40.64686875329908),3,Brooklyn,317,45,58,21,9,2965,702,Municipal Facilities,backless,01/12/2015,5909 Beverly Road,1101 Ralph Avenue,Ralph Avenue,Ralph Avenue and E. 59th Street,Brooklyn,317,B47,Not Applicable,40.646877,-73.920977,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.91399958312952 40.66918174856644),3,Brooklyn,316,41,55,20,9,1715,464,BID,backed,02/22/2013,1610 Pitkin Avenue,1610 Pitkin Avenue,Pitkin Avenue,Amboy Street & Thomas Boyland Street,Brooklyn,316,Not Applicable,Pitkin Avenue,40.66919,-73.914001,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.92978057802887 40.6865967463032),3,Brooklyn,303,36,56,25,8,112,45,Bus Route,backless,04/30/2012,191 & 193 Malcolm X Boulevard,191 & 193 Malcolm X Boulevard,Malcolm X Boulevard,Putnam Avenue and Madison Street,Brooklyn,303,B46,Not Applicable,40.686605,-73.929782,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.99559755782882 40.662768753024366),3,Brooklyn,307,38,51,20,7,1605,321,General,backed,01/09/2013,675 Fourth Avenue,675 Fourth Avenue,4th Avenue,20th & 21st Street,Brooklyn,307,Not Applicable,Not Applicable,40.662777,-73.995599,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-74.00825055467351 40.64365175729308),3,Brooklyn,307,38,51,20,7,2157,747,Community Health Centers,backed,09/13/2013,5010 6th Avenue,5010 6th Avenue,6th Avenue,50th and 51st Streets,Brooklyn,307,Not Applicable,Not Applicable,40.64366,-74.008252,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.99002356229519 40.62369676096782),3,Brooklyn,312,44,48,17,10,3190,570,General,backed,11/13/2015,1689 60th Street,1689 60th Street,60th Street,16th Avenue & 17th Avenue,Brooklyn,312,Not Applicable,Not Applicable,40.623705,-73.990025,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.96175268639941 40.68268968737077),3,Brooklyn,302,35,57,25,8,1534,102,Plaza,backless,04/01/2012,19 Putnam Avenue,19 Putnam Avenue,Plaza,Fulton Street & Grand Avenue,Brooklyn,302,Not Applicable,Fulton Area Business (FAB) Alliance,40.6826896874,-73.9617526864,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.96129856635353 40.711287742597584),3,Brooklyn,301,34,53,18,7,2031,1034,General,backed,11/20/2013,166 South 4th Street,166 South 4th Street,South 4th St,Driggs Avenue & S 5th Place,Brooklyn,301,Not Applicable,Not Applicable,40.711296,-73.9613,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.92662153092462 40.665399771204584),3,Brooklyn,317,41,55,20,9,2958,1256,Municipal Facilities,backless,01/09/2015,1090 East New York Avenue,1090 East New York Avenue,East New York Avenue,East 95th Street & East 96th Street,Brooklyn,308,B12,Not Applicable,40.6653997712,-73.9266215309,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.95630257029369 40.66727875090827),3,Brooklyn,309,35,57,20,9,2943,786,Municipal Facilities,backless,12/24/2014,1620 Bedford Avenue,1620 Bedford Avenue,Bedford Avenue,Carroll Street & Crown Street,Brooklyn,309,B49,Not Applicable,40.667287,-73.956304,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.94377357162186 40.70435774303279),3,Brooklyn,301,34,53,18,7,2052,666,Senior Center,backed,07/31/2013,80 Seigel Street,80 Seigel Street,Seigel Street,Graham and Manhattan Avenues,Brooklyn,301,Not Applicable,Not Applicable,40.704366,-73.943775,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.9145315836464 40.656295751193525),3,Brooklyn,317,42,58,21,9,2450,985,Health Care Facilities,backed,04/30/2014,9701 Church Avenue,9701 Church Avenue,Church Avenue,E. 98th Street and Rockaway Parkway,Brooklyn,317,Not Applicable,Not Applicable,40.656304,-73.914533,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.91761158198767 40.668646748860944),3,Brooklyn,316,41,55,20,9,1709,1891,BID,backed,02/22/2013,1518 Pitkin Avenue,1518 Pitkin Avenue,Pitkin Avenue,Legion Street & Saratoga Avenue,Brooklyn,316,Not Applicable,Pitkin Avenue,40.668655,-73.917613,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.88496208559258 40.676589053393826),3,Brooklyn,305,37,54,18,7,2298,1360,General,backed,12/13/2013,343 Cleveland Street,343 Cleveland Street,Atlantic Avenue,Elton Street & Cleveland Street,Brooklyn,305,Q24,Not Applicable,40.6765890534,-73.8849620856,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.9870045580122 40.69810174537276),3,Brooklyn,302,33,52,25,7,802,146,General,backless,07/25/2012,212 Jay Street,212 Jay Street,Jay Street,Nassau and Concord Streets,Brooklyn,302,Not Applicable,Not Applicable,40.69811,-73.987006,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.94065857588532 40.65122875321173),3,Brooklyn,317,45,58,21,9,3229,2328,Municipal Facilities,backed,05/05/2016,3924 Church Avenue,3924 Church Avenue,Church Avenue,39th Street & 40th Street,Brooklyn,317,Not Applicable,Not Applicable,40.651237,-73.94066,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-74.00583655507873 40.65292375510771),3,Brooklyn,307,38,51,20,7,2893,874,Municipal Facilities,backless,01/05/2015,987 4th Avenue,985 4th Avenue,4th Avenue,38th Street and 39th Street,Brooklyn,307,B70,Not Applicable,40.652932,-74.005838,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.92779257868727 40.6746477479665),3,Brooklyn,308,36,56,25,8,2941,1230,Municipal Facilities,backless,01/09/2015,130 Rochester Avenue,130 Rochester Avenue,Rochester Avenue,Bergen Street & St Marks Avenue,Brooklyn,308,B15,Not Applicable,40.674656,-73.927794,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-74.02135999366405 40.63811798021232),3,Brooklyn,310,38,51,23,7,2909,2909,Municipal Facilities,backless,12/24/2014,6470 4th Ave,6470 4th Ave,4th Avenue,65th Street & 66th Street,Brooklyn,310,B9,Not Applicable,40.6381179802,-74.0213599937,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.95741357007094 40.67222574995696),3,Brooklyn,308,35,57,20,9,1963,794,General,backless,06/19/2013,766 Franklin Avenue,766 Franklin Avenue,Franklin Avenue,St. Johns Place & Lincoln Place,Brooklyn,308,B48,Not Applicable,40.672234,-73.957415,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.98048956170726 40.68041974862392),3,Brooklyn,306,39,52,25,7,2347,1165,General,backed,01/08/2014,610 Baltic Street,610 Baltic Street,4th Avenue & Butler Street,4th & 5th Avenue,Brooklyn,306,Not Applicable,Not Applicable,40.680428,-73.980491,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.94300157856428 40.607417761946934),3,Brooklyn,315,48,41,19,9,2948,487,Municipal Facilities,backed,11/28/2014,2929 Avenue R,2929 Avenue R,Avenue R,Nostrand Avenue & Haring Street,Brooklyn,315,B31,Not Applicable,40.607426,-73.943003,X,AREA OF MINIMAL FLOOD HAZARD,4
POINT (-73.89512559149806 40.64791075223106),3,Brooklyn,318,42,58,19,8,4156,1083,Bus Route,backless 2,09/13/2018,764 East 105th Street,764 East 105th Street,Flatlands Avenue,E 104th Street and E 105th Street,Brooklyn,318,B82,Not Applicable,40.647919,-73.895127,X,AREA OF MINIMAL FLOOD HAZARD,3
POINT (-73.93240557685303 40.67943174729975),3,Brooklyn,303,36,56,25,8,122,432,Bus Route,backless 2,04/21/2012,1700 Fulton Street,48 Utica Avenue,Utica Avenue,Atlantic Avenue and Fulton Street,Brooklyn,303,B46,Not Applicable,40.67944,-73.932407,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.92406858384147 40.61118376029179),3,Brooklyn,318,46,59,22,8,145,2,Bus Route,backless,04/21/2012,2424 Flatbush Avenue,2424 Flatbush Avenue,Utica Avenue,Avenue T and Avenue U,Brooklyn,318,B46,Not Applicable,40.611192,-73.92407,X,AREA OF MINIMAL FLOOD HAZARD,3
POINT (-73.97570092396697 40.686818869974616),3,Brooklyn,302,35,57,25,8,1062,282,Plaza,backless 2,05/16/2018,650 Fulton Street,650 Fulton Street,Plaza,Fulton Street and Lafayette Avenue,Brooklyn,302,Not Applicable,Not Applicable,40.68681887,-73.975700924,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.96403557028803 40.624893759220754),3,Brooklyn,314,44,48,17,9,1501,610,General,backed,05/29/2013,1201 Avenue J,995 East 12th St,East 12th Street,E. 12th Street and E. 13th Street,Brooklyn,314,Not Applicable,Not Applicable,40.624902,-73.964037,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.94990457178486 40.681960747520684),3,Brooklyn,303,36,57,25,8,3724,261,Senior Safety,backed,08/24/2017,496 Nostrand Avenue,496 Nostrand Avenue,Nostrand Avenue,Hancock Street & Halsey Street,Brooklyn,303,Not Applicable,Not Applicable,40.681969,-73.949906,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.87016359792153 40.667880747221425),3,Brooklyn,305,42,60,19,8,4019,371,Bus Route,backless 2,01/19/2018,2555 Linden Boulevard,2555 Linden Boulevard,Linden Boulevard,Euclid Avenue & Fountain Avenue,Brooklyn,305,B20,Not Applicable,40.667889,-73.870165,X,AREA OF MINIMAL FLOOD HAZARD,3
POINT (-73.95782656690453 40.708382743182476),3,Brooklyn,301,33,50,18,7,82,21,Bus Route,backless,04/14/2012,302 Broadway,302 Broadway,Broadway,Marcy Avenue and Rodney Street,Brooklyn,301,B46,Not Applicable,40.708391,-73.957828,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.95043157114429 40.690716745992184),3,Brooklyn,303,36,56,25,8,2131,773,Community Health Centers,backed,09/12/2013,114 Kosciuszko Street,114 Kosciuszko Street,Kosciuszko Street,Nostrand and Marcy Avenues,Brooklyn,303,Not Applicable,Not Applicable,40.690725,-73.950433,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.98438156568552 40.59622376582034),3,Brooklyn,311,47,47,22,10,3276,1910,Municipal Facilities,backed,05/21/2016,2631 86th Street,2631 86th Street,86th Street,Stillwell Avenue & West 13th Street,Brooklyn,311,Not Applicable,Not Applicable,40.596232,-73.984383,X,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,2
POINT (-73.9505965745034 40.63238175702468),3,Brooklyn,314,45,42,21,9,3151,1434,General,backed,09/09/2015,2707 Campus Road,2707 Campus Road,Campus Road,Amersfort Place & E 27th Street,Brooklyn,314,Not Applicable,Not Applicable,40.63239,-73.950598,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.96655656883293 40.63397175800238),3,Brooklyn,314,40,44,17,9,3124,1893,General,backed,09/09/2015,1100 Newkirk Avenue,1100 Newkirk Avenue,Newkirk Avenue,Coney Island Avenue & Westminster Road,Brooklyn,314,Not Applicable,Not Applicable,40.63398,-73.966558,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.96673756635245 40.68263974852987),3,Brooklyn,302,35,57,25,8,2050,1107,General,backed,07/09/2013,520 Clinton Avenue,520 Clinton Avenue,Clinton Avenue,Atlantic Avenue and Fulton Street,Brooklyn,302,Not Applicable,Not Applicable,40.682648,-73.966739,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.95733756740353 40.71667674131486),3,Brooklyn,301,33,50,18,12,952,298,Senior Center,backed,02/13/2013,179 North 6th Street,179 North 6th Street,179 North 6th Street,Bedford Avenue & Driggs Avenue,Brooklyn,301,Not Applicable,Not Applicable,40.716685,-73.957339,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-74.00112355489817 40.688309748269134),3,Brooklyn,306,39,52,26,7,3109,1799,General,backed,05/22/2015,100 Columbia Street,100 Columbia Street,Columbia Street,Kane Street and Degraw Street,Brooklyn,306,Not Applicable,Not Applicable,40.688318,-74.001125,X,AREA OF MINIMAL FLOOD HAZARD,2
POINT (-73.98792356281545 40.62133576113458),3,Brooklyn,311,47,49,17,10,4096,589,General,backed,08/07/2018,6101 18th Avenue,6101 18th Avenue,18th Avenue,61st Street & 62nd Street,Brooklyn,311,Not Applicable,Not Applicable,40.621344,-73.987925,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.97178956911486 40.60423576355866),3,Brooklyn,315,47,45,22,11,4174,573,Bus Route,backless 2,09/26/2018,481 Kings Highway,481 Kings Highway,Kings Highway,McDonald Avenue & East 2nd Street,Brooklyn,315,B82,Not Applicable,40.604244,-73.971791,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.97657056419006 40.648935755420844),3,Brooklyn,307,39,44,21,9,854,84,General,backed,07/24/2012,160 East 5th Street,160 East 5th Street,East 5th Street,Caton Avenue and Fort Hamilton Parkway,Brooklyn,307,Not Applicable,Not Applicable,40.648944,-73.976572,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.98245856152974 40.6658177521051),3,Brooklyn,306,39,44,21,9,4067,152,General,backless 2,05/08/2018,365 7th Avenue,365 7th Avenue,7th Avenue,10th Street & 11th Street,Brooklyn,306,B67,Not Applicable,40.665826,-73.98246,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.98452955925296 40.68944774710887),3,Brooklyn,302,33,52,25,8,3175,1995,AAR,backed,09/09/2015,25 Elm Place,25 Elm Place,Elm Place,Livingston Street & Fulton Street,Brooklyn,302,Not Applicable,Fulton Mall Improvement Association,40.689456,-73.984531,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9892165593075 40.67058075116763),3,Brooklyn,306,39,52,20,7,1686,428,General,backless,01/09/2013,250 Ninth Street,250 Ninth Street,9th Street,4th Avenue & 3rd Avenue,Brooklyn,306,B61,Not Applicable,40.670589,-73.989218,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.94846660449407 40.640381959871995),3,Brooklyn,317,45,42,21,9,3048,1259,General,backless,11/25/2014,1860 Nostrand Avenue,1860 Nostrand Avenue,Nostrand Avenue,Avenue D & Newkirk Avenue,Brooklyn,317,B44,Not Applicable,40.6403819599,-73.9484666045,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.97283256856058 40.60881776315393),3,Brooklyn,315,44,45,17,11,3563,2208,General,backed,02/13/2017,394 Ave P,394 Ave P,Avenue P,McDonald Avenue & 22nd Street,Brooklyn,315,Not Applicable,Not Applicable,40.608826,-73.972834,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.91345658317773 40.68460974622722),3,Brooklyn,304,37,55,18,8,3495,114,Bus Route,backless 2,04/29/2017,1657 Broadway,1657 Broadway,Schaefer Street,Schaefer Street & Covert Street,Brooklyn,304,B20,Not Applicable,40.684618,-73.913458,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.90943458704199 40.637997755204296),3,Brooklyn,318,46,59,19,8,2967,1274,Municipal Facilities,backless,11/05/2014,8517 Flatlands Avenue,8517 Flatlands Avenue,Flatlands Avenue,East 85th Street & East 86th Street,Brooklyn,318,B6,Not Applicable,40.638006,-73.909436,X,AREA OF MINIMAL FLOOD HAZARD,3
POINT (-73.94365557199178 40.71165074205265),3,Brooklyn,301,34,53,18,7,3608,29,BID,backed 2,01/28/2017,726 Grand Street,726 Grand Street,Grand Street,Graham Avenue & Humboldt Street,Brooklyn,301,Not Applicable,Grand Street,40.711659,-73.943657,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.91884151778741 40.6990756614918),3,Brooklyn,304,37,53,18,7,3194,9000,Plaza,backed,06/19/2015,452 Knickerbocker Avenue,452 Knickerbocker Avenue,Knickerbocker Avenue,Greene Avenue and Myrtle Avenue,Brooklyn,304,Not Applicable,Not Applicable,40.6990756615,-73.9188415178,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.9433195725487 40.700556743822744),3,Brooklyn,301,33,53,18,7,3219,2375,Municipal Facilities,backed,05/31/2016,731 Flushing Avenue,731 Flushing Avenue,Flushing Avenue,Throop Avenue & Broadway,Brooklyn,301,Not Applicable,Not Applicable,40.700565,-73.943321,X,AREA OF MINIMAL FLOOD HAZARD,5
POINT (-73.98301756232044 40.665177751967114),3,Brooklyn,306,39,44,21,9,1922,512,General,backed,05/09/2013,390 7th Avenue,390 7th Avenue,7th Avenue,11th & 12th Street,Brooklyn,306,Not Applicable,Not Applicable,40.665186,-73.983019,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.94791457054407 40.71344774136688),3,Brooklyn,301,34,53,18,12,1550,387,General,backed,01/18/2013,81 Devoe Street,81 Devoe Street,Devoe Street,Leonard Street & Lorimer Street,Brooklyn,301,Not Applicable,Not Applicable,40.713456,-73.947916,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.93577915154603 40.67831667675008),3,Brooklyn,303,36,56,25,8,2932,1605,Municipal Facilities,backless,01/09/2015,39 Troy Avenue,39 Troy Avenue,Troy Avenue,Atlantic Avenue and Herikmer Street,Brooklyn,303,B15,Not Applicable,40.6783166768,-73.9357791515,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.98967056162088 40.62702075966305),3,Brooklyn,312,44,48,17,10,3231,1765,Municipal Facilities,backed,04/30/2016,5601 16th Avenue,5601 16th Avenue,16th Avenue,56th Street & 57th Street,Brooklyn,312,Not Applicable,Not Applicable,40.627029,-73.989672,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.98048956170726 40.68041974862392),3,Brooklyn,306,39,52,25,7,2347,1159,General,backed,01/08/2014,610 Baltic Street,610 Baltic Street,4th Avenue & Butler Street,4th & 5th Avenue,Brooklyn,306,Not Applicable,Not Applicable,40.680428,-73.980491,X,AREA OF MINIMAL FLOOD HAZARD,6
POINT (-73.9503685721026 40.65834175216527),3,Brooklyn,309,40,43,20,9,1740,515,General,backed,04/05/2013,1187 Nostrand Avenue,1187 Nostrand Avenue,Nostrand Avenue,Fenimore Street & Hawthorne Street,Brooklyn,309,Not Applicable,Not Applicable,40.65835,-73.95037,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-74.00434455614432 40.6439587570129),3,Brooklyn,307,38,51,17,7,3471,36,General,backed 2,03/07/2017,4720 7th Avenue,4720 7th Avenue,7th Avenue,47th Street & 48th Street,Brooklyn,307,Not Applicable,Not Applicable,40.643967,-74.004346,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.96338156735288 40.67574674974284),3,Brooklyn,308,35,57,20,9,764,108,General,backed,07/27/2012,"Grand Avenue, Washington Avenue & Park Place",744 Washington Avenue,Plaza,"Grand Avenue, Washington Avenue & Park Place",Brooklyn,308,Not Applicable,Not Applicable,40.675755,-73.963383,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.98133356363988 40.64192675633651),3,Brooklyn,312,39,44,21,10,316,142,Bus Route,backless,06/25/2012,3409 & 3411 14th Avenue,,14th Avenue,Church Avenue & 35th Street,Brooklyn,312,B35,Not Applicable,40.641935,-73.981335,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-74.0230075504371 40.63583475971914),3,Brooklyn,310,43,51,23,10,1985,629,General,backed,06/26/2013,6753 4th Avenue,6753 4th Avenue,4th Avenue,68th & Senator Street,Brooklyn,310,Not Applicable,Not Applicable,40.635843,-74.023009,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.94000057230889 40.70871474173744),3,Brooklyn,301,34,53,18,7,2724,1523,Municipal Facilities,backed,10/02/2014,207 Bushwick Avenue,207 Bushwick Avenue,Bushwick Avenue,Scholes Street & Meserole Street,Brooklyn,301,Not Applicable,Not Applicable,40.708723,-73.940002,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.93342557779533 40.668909749403355),3,Brooklyn,309,35,43,20,9,1547,383,General,backed,01/18/2013,1044 Eastern Parkway,,Eastern Parkway,Utica Avenue & Schenectady Avenue,Brooklyn,309,Not Applicable,Not Applicable,40.668918,-73.933427,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.95435903425394 40.70718679506426),3,Brooklyn,301,33,50,26,7,4192,115,Other,backless 2,03/18/2019,394 Broadway,394 Broadway,Broadway,Hooper Street & Keap Street,Brooklyn,301,B46,Not Applicable,40.7071867951,-73.9543590343,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.98128756291966 40.663242752713984),3,Brooklyn,306,39,44,21,9,2716,31,Municipal Facilities,backed 2,10/06/2014,1301 8th Avenue,1301 8th Avenue,8th Avenue,13th Street & 14th Street,Brooklyn,306,Not Applicable,Not Applicable,40.663251,-73.981289,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.96207956826575 40.66265075192175),3,Brooklyn,309,40,43,21,9,3798,286,General,backed 2,01/16/2018,469 Flatbush Avenue,469 Flatbush Avenue,Flatbush Avenue,Empire Blvd & Lefferts Avenue,Brooklyn,309,Not Applicable,Not Applicable,40.662659,-73.962081,X,AREA OF MINIMAL FLOOD HAZARD,
POINT (-73.96549056896926 40.63291775805338),3,Brooklyn,314,40,44,17,9,3365,174,General,backed,08/01/2016,1211 Foster Avenue,1211 Foster Avenue,Foster Avenue,Argyle Road & Westminister Road,Brooklyn,314,Not Applicable,Not Applicable,40.632926,-73.965492,X,AREA OF MINIMAL FLOOD HAZARD,6
